"","C11 - Hospitales Generales","1531000730","C10103","HOSPITAL GARCIA ORCOYEN","Navarra, Comunidad Foral de","Navarra","Estella-Lizarra","CALLE","SANTA SORIA","22 -","31200","GERENCIA.AREASALUD.ESTELLA@NAVARRA.ES","","848435000","","Servicios o Institutos de Salud de las comunidades autónomas","Publicos","18/01/1993","01/10/2018","Modificacion administrativa","U.10 Endocrinología,U.13 Medicina interna,U.16 Neumología,U.2 Enfermería,U.20 Pediatría,U.25 Obstetricia,U.26 Ginecología,U.3 Enfermería obstétrico-ginecológica (matrona),U.33 Planificación familiar,U.35 Anestesia y Reanimación,U.37 Medicina intensiva,U.43 Cirugía general y digestivo,U.50 Oftalmología,U.52 Otorrinolaringología,U.53 Urología,U.55 Cirugía ortopédica y Traumatología,U.57 Rehabilitación,U.59 Fisioterapia,U.63 Cirugía mayor ambulatoria,U.64 Cirugía menor ambulatoria,U.65 Hospital de día,U.68 Urgencias,U.69 Psiquiatría,U.7 Cardiología,U.70 Psicología clínica,U.71 Atención sanitaria a drogodependientes,U.72 Obtención de muestras,U.73 Análisis clínicos,U.74 Bioquímica clínica,U.76 Microbiología y Parasitología,U.8 Dermatología,U.80 Laboratorio de hematología,U.82 Servicio de transfusión,U.83 Farmacia,U.88 Radiodiagnóstico,U.9 Aparato digestivo,U.90 Medicina preventiva,","42.682934768294","-2.0390736341542"
"","C14 - Hospitales de salud mental y tratamiento de toxicomanías","0333001386","2585","COMUNIDAD TERAPEUTICA OVIEDO","Asturias, Principado de","Asturias","Oviedo","CALLE","ARMANDO COLLAR - SAN LAZARO, S/Nº","S/N","33008","","985203102","985203102","","Servicios o Institutos de Salud de las comunidades autónomas","Publicos","12/06/2001","12/06/2001","Autorizacion de funcionamiento","U.69 Psiquiatría,U.70 Psicología clínica,U.71 Atención sanitaria a drogodependientes,U.900 Otras unidades asistenciales,","43.35374282875575","-5.843168922784229"
"","C11 - Hospitales Generales","0333002780","901","HOSPITAL UNIVERSITARIO DE CABUEÑES","Asturias, Principado de","Asturias","Gijón","CALLE","LOS PRADOS","395","33203","","985185020","985185000","","Servicios o Institutos de Salud de las comunidades autónomas","Publicos","14/05/2001","31/01/2012","Modificacion administrativa","U.1 Medicina general/de familia,U.10 Endocrinología,U.13 Medicina interna,U.14 Nefrología,U.16 Neumología,U.17 Neurología,U.18 Neurofisiología,U.19 Oncología,U.2 Enfermería,U.20 Pediatría,U.24 Reumatología,U.25 Obstetricia,U.26 Ginecología,U.35 Anestesia y Reanimación,U.37 Medicina intensiva,U.43 Cirugía general y digestivo,U.50 Oftalmología,U.52 Otorrinolaringología,U.53 Urología,U.55 Cirugía ortopédica y Traumatología,U.57 Rehabilitación,U.7 Cardiología,U.73 Análisis clínicos,U.76 Microbiología y Parasitología,U.77 Anatomía patológica,U.79 Hematología clínica,U.8 Dermatología,U.88 Radiodiagnóstico,U.9 Aparato digestivo,U.90 Medicina preventiva,U.900 Otras unidades asistenciales,U.95 Obtención de tejidos,","43.525146567647","-5.6070825336878"
"","C190 - Otros Centros con Internamiento","0535002081","4529","CLINICA JORGANI","Canarias","Palmas, Las","Teguise","CALLE","AVDA. ISLAS CANARIAS","5","35508","RECEPCION@CMJORGANI.COM","928346363","928346868","HTTP://WWW.CMJORGANI.COM.","Privados","Privados","13/02/2013","18/02/2019","Autorizacion de modificacion","U.1 Medicina general/de familia,U.13 Medicina interna,U.17 Neurología,U.2 Enfermería,U.20 Pediatría,U.26 Ginecología,U.35 Anestesia y Reanimación,U.43 Cirugía general y digestivo,U.44 Odontología/Estomatología,U.46 Cirugía plástica y reparadora,U.47 Cirugía estética,U.5 Vacunación,U.52 Otorrinolaringología,U.53 Urología,U.55 Cirugía ortopédica y Traumatología,U.6 Alergología,U.63 Cirugía mayor ambulatoria,U.64 Cirugía menor ambulatoria,U.68 Urgencias,U.7 Cardiología,U.72 Obtención de muestras,U.73 Análisis clínicos,U.77 Anatomía patológica,U.79 Hematología clínica,U.82 Servicio de transfusión,U.84 Depósito de medicamentos,U.88 Radiodiagnóstico,U.9 Aparato digestivo,U.900 Otras unidades asistenciales,","28.99874539242","-13.491819117353"
"","C14 - Hospitales de salud mental y tratamiento de toxicomanías","0535001550","3528","CLINICA BANDAMA","Canarias","Palmas, Las","Palmas de Gran Canaria, Las","CALLE","SANTA TERESA","9","35017","BANDAMA@CLINICABANDAMA.COM","928353264","928350054, 928350050","HTTP://WWW.CLINICABANDAMA.COM","Privados","Privados","23/04/2007","18/02/2019","Autorizacion de modificacion","U.1 Medicina general/de familia,U.2 Enfermería,U.65 Hospital de día,U.69 Psiquiatría,U.71 Atención sanitaria a drogodependientes,U.72 Obtención de muestras,U.73 Análisis clínicos,U.84 Depósito de medicamentos,U.88 Radiodiagnóstico,U.900 Otras unidades asistenciales,","28.056229450807","-15.462522425656"
"","C11 - Hospitales Generales","0535000320","834","HOSPITAL LA PALOMA","Canarias","Palmas, Las","Palmas de Gran Canaria, Las","CALLE","MAESTRO VALLE","20","35005","INFO@HOSPITALLAPALOMA.COM","928242840","928234466","HTTP://WWW.HOSPITALLAPALOMA.COM","Privados","Privados","19/10/1992","14/06/2017","Modificacion administrativa","U.1 Medicina general/de familia,U.13 Medicina interna,U.16 Neumología,U.17 Neurología,U.19 Oncología,U.2 Enfermería,U.24 Reumatología,U.26 Ginecología,U.35 Anestesia y Reanimación,U.36 Tratamiento del dolor,U.39 Angiología y Cirugía Vascular,U.43 Cirugía general y digestivo,U.44 Odontología/Estomatología,U.46 Cirugía plástica y reparadora,U.47 Cirugía estética,U.49 Neurocirugía,U.50 Oftalmología,U.52 Otorrinolaringología,U.53 Urología,U.55 Cirugía ortopédica y Traumatología,U.57 Rehabilitación,U.59 Fisioterapia,U.6 Alergología,U.63 Cirugía mayor ambulatoria,U.64 Cirugía menor ambulatoria,U.65 Hospital de día,U.68 Urgencias,U.69 Psiquiatría,U.7 Cardiología,U.73 Análisis clínicos,U.77 Anatomía patológica,U.8 Dermatología,U.82 Servicio de transfusión,U.83 Farmacia,U.88 Radiodiagnóstico,U.9 Aparato digestivo,U.900 Otras unidades asistenciales,","28.127850043051","-15.432269510286"
"","C11 - Hospitales Generales","0535001314","207","CLINICA SAN ROQUE","Canarias","Palmas, Las","Palmas de Gran Canaria, Las","CALLE","DOLORES DE LA ROCHA","5","35001","","928012679","928404040","HTTPWWW//HOSPITALESSANROQUE.COM","Privados","Privados","14/05/1992","19/12/2018","Modificacion administrativa","U.1 Medicina general/de familia,U.10 Endocrinología,U.11 Nutrición y Dietética,U.12 Geriatría,U.13 Medicina interna,U.14 Nefrología,U.16 Neumología,U.17 Neurología,U.18 Neurofisiología,U.19 Oncología,U.2 Enfermería,U.20 Pediatría,U.21 Cirugía pediátrica,U.24 Reumatología,U.26 Ginecología,U.35 Anestesia y Reanimación,U.36 Tratamiento del dolor,U.37 Medicina intensiva,U.39 Angiología y Cirugía Vascular,U.40 Cirugía cardiaca,U.41 Hemodinámica,U.42 Cirugía torácica,U.43 Cirugía general y digestivo,U.44 Odontología/Estomatología,U.45 Cirugía maxilofacial,U.46 Cirugía plástica y reparadora,U.49 Neurocirugía,U.5 Vacunación,U.50 Oftalmología,U.52 Otorrinolaringología,U.53 Urología,U.55 Cirugía ortopédica y Traumatología,U.57 Rehabilitación,U.59 Fisioterapia,U.6 Alergología,U.60 Terapia ocupacional,U.61 Logopedia,U.63 Cirugía mayor ambulatoria,U.64 Cirugía menor ambulatoria,U.65 Hospital de día,U.68 Urgencias,U.69 Psiquiatría,U.7 Cardiología,U.72 Obtención de muestras,U.73 Análisis clínicos,U.77 Anatomía patológica,U.79 Hematología clínica,U.8 Dermatología,U.82 Servicio de transfusión,U.83 Farmacia,U.86 Radioterapia,U.88 Radiodiagnóstico,U.9 Aparato digestivo,U.900 Otras unidades asistenciales,U.96 Implantación de tejidos,","28.101287732029","-15.41200026301"
"","C11 - Hospitales Generales","0535001838","4089","COMPLEJO HOSPITALARIO UNIVERSITARIO INSULAR MATERNO INFANTIL","Canarias","Palmas, Las","Palmas de Gran Canaria, Las","CALLE","AUTOVIA DEL SUR","S/N","35016","GERENCHUIMI.SCS@GOBIERNODECANARIAS.ORG","928444732","928444000","","Servicios o Institutos de Salud de las comunidades autónomas","Publicos","08/02/2010","19/02/2019","Modificacion administrativa","U.1 Medicina general/de familia,U.10 Endocrinología,U.11 Nutrición y Dietética,U.13 Medicina interna,U.14 Nefrología,U.15 Diálisis,U.16 Neumología,U.17 Neurología,U.18 Neurofisiología,U.19 Oncología,U.2 Enfermería,U.20 Pediatría,U.21 Cirugía pediátrica,U.22 Cuidados intermedios neonatales,U.23 Cuidados intensivos neonatales,U.24 Reumatología,U.25 Obstetricia,U.26 Ginecología,U.27 Inseminación artificial,U.28 Fecundación in vitro,U.29 Banco de semen,U.3 Enfermería obstétrico-ginecológica (matrona),U.30 Laboratorio de semen para capacitación espermática,U.31 Banco de embriones,U.32 Recuperación de oocitos,U.35 Anestesia y Reanimación,U.36 Tratamiento del dolor,U.37 Medicina intensiva,U.39 Angiología y Cirugía Vascular,U.40 Cirugía cardiaca,U.41 Hemodinámica,U.42 Cirugía torácica,U.43 Cirugía general y digestivo,U.44 Odontología/Estomatología,U.45 Cirugía maxilofacial,U.46 Cirugía plástica y reparadora,U.49 Neurocirugía,U.50 Oftalmología,U.52 Otorrinolaringología,U.53 Urología,U.54 Litotricia renal,U.55 Cirugía ortopédica y Traumatología,U.56 Lesionados medulares,U.57 Rehabilitación,U.59 Fisioterapia,U.6 Alergología,U.60 Terapia ocupacional,U.61 Logopedia,U.62 Foniatría,U.63 Cirugía mayor ambulatoria,U.64 Cirugía menor ambulatoria,U.65 Hospital de día,U.66 Atención sanitaria domiciliaria,U.67 Cuidados paliativos,U.68 Urgencias,U.69 Psiquiatría,U.7 Cardiología,U.70 Psicología clínica,U.71 Atención sanitaria a drogodependientes,U.72 Obtención de muestras,U.73 Análisis clínicos,U.74 Bioquímica clínica,U.75 Inmunología,U.76 Microbiología y Parasitología,U.77 Anatomía patológica,U.78 Genética,U.79 Hematología clínica,U.8 Dermatología,U.80 Laboratorio de hematología,U.81 Extracción de sangre para donación,U.82 Servicio de transfusión,U.83 Farmacia,U.85 Farmacología clínica,U.87 Medicina nuclear,U.88 Radiodiagnóstico,U.9 Aparato digestivo,U.90 Medicina preventiva,U.900 Otras unidades asistenciales,U.93 Extracción de órganos,U.94 Trasplante de órganos,U.95 Obtención de tejidos,U.96 Implantación de tejidos,U.97 Banco de tejidos,U.99 Medicina del trabajo,","28.082083274816","-15.416782568242"
"","C11 - Hospitales Generales","0535000323","1034","HOSPITAL SAN JOSE","Canarias","Palmas, Las","Palmas de Gran Canaria, Las","CALLE","PADRE CUETO","26","35008","CLINICASANJOSE_LASCANTERAS@HOTMAIL.COM","928244393","928263708","","Privados","Privados","29/06/1992","19/02/2018","Autorizacion de modificacion","U.1 Medicina general/de familia,U.13 Medicina interna,U.2 Enfermería,U.35 Anestesia y Reanimación,U.43 Cirugía general y digestivo,U.50 Oftalmología,U.51 Cirugía refractiva,U.55 Cirugía ortopédica y Traumatología,U.57 Rehabilitación,U.59 Fisioterapia,U.60 Terapia ocupacional,U.63 Cirugía mayor ambulatoria,U.64 Cirugía menor ambulatoria,U.68 Urgencias,U.72 Obtención de muestras,U.73 Análisis clínicos,U.77 Anatomía patológica,U.82 Servicio de transfusión,U.84 Depósito de medicamentos,U.88 Radiodiagnóstico,U.900 Otras unidades asistenciales,","28.144105659672","-15.432303164408"
"","C14 - Hospitales de salud mental y tratamiento de toxicomanías","0538004244","7892","HOSPITAL PSIQUIATRICO DE TENERIFE","Canarias","Santa Cruz de Tenerife","Santa Cruz de Tenerife","CALLE","DOMINGO J MANRIQUE","2","38006","","","922678000","","Servicios o Institutos de Salud de las comunidades autónomas","Publicos","10/12/2019","10/12/2019","Autorizacion de funcionamiento","U.2 Enfermería,U.5 Vacunación,U.60 Terapia ocupacional,U.69 Psiquiatría,U.70 Psicología clínica,U.72 Obtención de muestras,U.84 Depósito de medicamentos,","28.470690351576","-16.267907632902"
"","C13 - Hospitales de media y larga estancia","0538002381","6885","HOSPITAL DEL NORTE","Canarias","Santa Cruz de Tenerife","Icod de los Vinos","CALLE","GAVIOTAS (LAS)","22","38437","DIRGERHUC.SCS@GOBIERNODECANARIAS.ORG","922660433","922 678 061, 922678061","","Servicios o Institutos de Salud de las comunidades autónomas","Publicos","15/12/2015","15/12/2015","Modificacion administrativa","U.1 Medicina general/de familia,U.10 Endocrinología,U.11 Nutrición y Dietética,U.12 Geriatría,U.16 Neumología,U.17 Neurología,U.2 Enfermería,U.24 Reumatología,U.25 Obstetricia,U.26 Ginecología,U.3 Enfermería obstétrico-ginecológica (matrona),U.39 Angiología y Cirugía Vascular,U.43 Cirugía general y digestivo,U.50 Oftalmología,U.52 Otorrinolaringología,U.53 Urología,U.55 Cirugía ortopédica y Traumatología,U.57 Rehabilitación,U.64 Cirugía menor ambulatoria,U.68 Urgencias,U.7 Cardiología,U.72 Obtención de muestras,U.8 Dermatología,U.84 Depósito de medicamentos,U.88 Radiodiagnóstico,U.9 Aparato digestivo,","28.385811715514","-16.684791598278"
"","C11 - Hospitales Generales","0538001244","3","HOSPITAL SAN JUAN DE DIOS TENERIFE","Canarias","Santa Cruz de Tenerife","Santa Cruz de Tenerife","CTRA","SANTA CRUZ LAGUNA","53","38009","TENERIFE.ADMISION@SJD.ES","922648790, 922661208","922645511","","Organizaciones no gubernamentales","Privados","09/10/1990","14/11/2019","Autorizacion de modificacion","U.1 Medicina general/de familia,U.10 Endocrinología,U.11 Nutrición y Dietética,U.12 Geriatría,U.13 Medicina interna,U.14 Nefrología,U.16 Neumología,U.17 Neurología,U.18 Neurofisiología,U.2 Enfermería,U.20 Pediatría,U.24 Reumatología,U.25 Obstetricia,U.26 Ginecología,U.33 Planificación familiar,U.35 Anestesia y Reanimación,U.36 Tratamiento del dolor,U.37 Medicina intensiva,U.39 Angiología y Cirugía Vascular,U.4 Podología,U.41 Hemodinámica,U.42 Cirugía torácica,U.43 Cirugía general y digestivo,U.44 Odontología/Estomatología,U.45 Cirugía maxilofacial,U.46 Cirugía plástica y reparadora,U.47 Cirugía estética,U.48 Medicina estética,U.49 Neurocirugía,U.5 Vacunación,U.50 Oftalmología,U.52 Otorrinolaringología,U.53 Urología,U.55 Cirugía ortopédica y Traumatología,U.57 Rehabilitación,U.59 Fisioterapia,U.6 Alergología,U.60 Terapia ocupacional,U.61 Logopedia,U.63 Cirugía mayor ambulatoria,U.64 Cirugía menor ambulatoria,U.65 Hospital de día,U.67 Cuidados paliativos,U.68 Urgencias,U.69 Psiquiatría,U.7 Cardiología,U.72 Obtención de muestras,U.73 Análisis clínicos,U.77 Anatomía patológica,U.78 Genética,U.79 Hematología clínica,U.8 Dermatología,U.81 Extracción de sangre para donación,U.82 Servicio de transfusión,U.83 Farmacia,U.88 Radiodiagnóstico,U.9 Aparato digestivo,U.900 Otras unidades asistenciales,U.91 Medicina de la educación física y el deporte,","28.462597256234","-16.283643048249"
"","C11 - Hospitales Generales","0538000116","270","HOSPITAL PARQUE","Canarias","Santa Cruz de Tenerife","Santa Cruz de Tenerife","CALLE","MENDEZ NUÑEZ","40","38003","GERENTE@PARQUEHOSPITALES.ES","922247674, 922287041","922274400","HTTP://WWW.PARQUEHOSPITALES.ES","Privados","Privados","09/10/1990","13/03/2018","Modificacion administrativa","U.1 Medicina general/de familia,U.10 Endocrinología,U.11 Nutrición y Dietética,U.13 Medicina interna,U.14 Nefrología,U.16 Neumología,U.17 Neurología,U.18 Neurofisiología,U.19 Oncología,U.2 Enfermería,U.20 Pediatría,U.21 Cirugía pediátrica,U.24 Reumatología,U.25 Obstetricia,U.26 Ginecología,U.3 Enfermería obstétrico-ginecológica (matrona),U.35 Anestesia y Reanimación,U.36 Tratamiento del dolor,U.37 Medicina intensiva,U.39 Angiología y Cirugía Vascular,U.42 Cirugía torácica,U.43 Cirugía general y digestivo,U.44 Odontología/Estomatología,U.45 Cirugía maxilofacial,U.46 Cirugía plástica y reparadora,U.47 Cirugía estética,U.48 Medicina estética,U.49 Neurocirugía,U.5 Vacunación,U.50 Oftalmología,U.51 Cirugía refractiva,U.52 Otorrinolaringología,U.53 Urología,U.55 Cirugía ortopédica y Traumatología,U.57 Rehabilitación,U.59 Fisioterapia,U.6 Alergología,U.63 Cirugía mayor ambulatoria,U.64 Cirugía menor ambulatoria,U.65 Hospital de día,U.66 Atención sanitaria domiciliaria,U.68 Urgencias,U.69 Psiquiatría,U.7 Cardiología,U.73 Análisis clínicos,U.77 Anatomía patológica,U.79 Hematología clínica,U.8 Dermatología,U.82 Servicio de transfusión,U.83 Farmacia,U.88 Radiodiagnóstico,U.9 Aparato digestivo,U.900 Otras unidades asistenciales,","28.471207400195","-16.253692956184"
"","C11 - Hospitales Generales","0538000115","345","CLINICA VIDA","Canarias","Santa Cruz de Tenerife","Orotava, La","CALLE","MAGNOLIAS","2","38312","","922331862","922330550","","Privados","Privados","06/06/1991","24/09/2018","Autorizacion de modificacion","U.1 Medicina general/de familia,U.16 Neumología,U.17 Neurología,U.18 Neurofisiología,U.2 Enfermería,U.20 Pediatría,U.21 Cirugía pediátrica,U.25 Obstetricia,U.26 Ginecología,U.35 Anestesia y Reanimación,U.36 Tratamiento del dolor,U.39 Angiología y Cirugía Vascular,U.42 Cirugía torácica,U.43 Cirugía general y digestivo,U.46 Cirugía plástica y reparadora,U.47 Cirugía estética,U.49 Neurocirugía,U.50 Oftalmología,U.51 Cirugía refractiva,U.52 Otorrinolaringología,U.53 Urología,U.54 Litotricia renal,U.55 Cirugía ortopédica y Traumatología,U.59 Fisioterapia,U.61 Logopedia,U.63 Cirugía mayor ambulatoria,U.64 Cirugía menor ambulatoria,U.66 Atención sanitaria domiciliaria,U.68 Urgencias,U.7 Cardiología,U.72 Obtención de muestras,U.73 Análisis clínicos,U.77 Anatomía patológica,U.79 Hematología clínica,U.82 Servicio de transfusión,U.83 Farmacia,U.88 Radiodiagnóstico,U.9 Aparato digestivo,U.900 Otras unidades asistenciales,U.91 Medicina de la educación física y el deporte,","28.51180623597","-16.533371184361"
"","C11 - Hospitales Generales","0538000373","444","HOSPITEN RAMBLA","Canarias","Santa Cruz de Tenerife","Santa Cruz de Tenerife","RBLA","SANTA CRUZ","115","38001","RAMBLA@HOSPITEN.COM","922291088","922291600","","Privados","Privados","20/07/1995","19/02/2019","Autorizacion de modificacion","U.1 Medicina general/de familia,U.13 Medicina interna,U.14 Nefrología,U.16 Neumología,U.17 Neurología,U.18 Neurofisiología,U.19 Oncología,U.2 Enfermería,U.20 Pediatría,U.21 Cirugía pediátrica,U.24 Reumatología,U.25 Obstetricia,U.26 Ginecología,U.3 Enfermería obstétrico-ginecológica (matrona),U.35 Anestesia y Reanimación,U.36 Tratamiento del dolor,U.37 Medicina intensiva,U.39 Angiología y Cirugía Vascular,U.4 Podología,U.40 Cirugía cardiaca,U.41 Hemodinámica,U.42 Cirugía torácica,U.43 Cirugía general y digestivo,U.44 Odontología/Estomatología,U.45 Cirugía maxilofacial,U.46 Cirugía plástica y reparadora,U.47 Cirugía estética,U.49 Neurocirugía,U.50 Oftalmología,U.51 Cirugía refractiva,U.52 Otorrinolaringología,U.53 Urología,U.55 Cirugía ortopédica y Traumatología,U.57 Rehabilitación,U.59 Fisioterapia,U.6 Alergología,U.61 Logopedia,U.63 Cirugía mayor ambulatoria,U.64 Cirugía menor ambulatoria,U.68 Urgencias,U.69 Psiquiatría,U.7 Cardiología,U.70 Psicología clínica,U.73 Análisis clínicos,U.77 Anatomía patológica,U.79 Hematología clínica,U.8 Dermatología,U.81 Extracción de sangre para donación,U.82 Servicio de transfusión,U.83 Farmacia,U.87 Medicina nuclear,U.88 Radiodiagnóstico,U.9 Aparato digestivo,U.900 Otras unidades asistenciales,U.95 Obtención de tejidos,U.98 Medicina aeronáutica,","28.475378638893","-16.251408159618"
"","C11 - Hospitales Generales","0141000727","19088","HOSPITAL QUIRONSALUD INFANTA LUISA","Andalucía","Sevilla","Sevilla","CALLE","SAN JACINTO","87","41010","OBDULIO@INFANTALUISA.COM","954001824","954330100","","Privados","Privados","20/06/1994","15/05/2020","Autorizacion de modificacion","U.1 Medicina general/de familia,U.10 Endocrinología,U.11 Nutrición y Dietética,U.12 Geriatría,U.13 Medicina interna,U.14 Nefrología,U.15 Diálisis,U.16 Neumología,U.17 Neurología,U.18 Neurofisiología,U.19 Oncología,U.2 Enfermería,U.20 Pediatría,U.21 Cirugía pediátrica,U.22 Cuidados intermedios neonatales,U.24 Reumatología,U.25 Obstetricia,U.26 Ginecología,U.27 Inseminación artificial,U.28 Fecundación in vitro,U.29 Banco de semen,U.3 Enfermería obstétrico-ginecológica (matrona),U.30 Laboratorio de semen para capacitación espermática,U.31 Banco de embriones,U.32 Recuperación de oocitos,U.33 Planificación familiar,U.35 Anestesia y Reanimación,U.36 Tratamiento del dolor,U.37 Medicina intensiva,U.39 Angiología y Cirugía Vascular,U.4 Podología,U.40 Cirugía cardiaca,U.41 Hemodinámica,U.42 Cirugía torácica,U.43 Cirugía general y digestivo,U.44 Odontología/Estomatología,U.45 Cirugía maxilofacial,U.46 Cirugía plástica y reparadora,U.47 Cirugía estética,U.48 Medicina estética,U.49 Neurocirugía,U.5 Vacunación,U.50 Oftalmología,U.51 Cirugía refractiva,U.52 Otorrinolaringología,U.53 Urología,U.54 Litotricia renal,U.55 Cirugía ortopédica y Traumatología,U.56 Lesionados medulares,U.57 Rehabilitación,U.59 Fisioterapia,U.6 Alergología,U.60 Terapia ocupacional,U.61 Logopedia,U.62 Foniatría,U.63 Cirugía mayor ambulatoria,U.64 Cirugía menor ambulatoria,U.65 Hospital de día,U.66 Atención sanitaria domiciliaria,U.67 Cuidados paliativos,U.68 Urgencias,U.69 Psiquiatría,U.7 Cardiología,U.70 Psicología clínica,U.72 Obtención de muestras,U.73 Análisis clínicos,U.74 Bioquímica clínica,U.75 Inmunología,U.76 Microbiología y Parasitología,U.77 Anatomía patológica,U.78 Genética,U.79 Hematología clínica,U.8 Dermatología,U.80 Laboratorio de hematología,U.82 Servicio de transfusión,U.83 Farmacia,U.86 Radioterapia,U.87 Medicina nuclear,U.88 Radiodiagnóstico,U.9 Aparato digestivo,U.900 Otras unidades asistenciales,U.92 Medicina hiperbárica,U.93 Extracción de órganos,U.95 Obtención de tejidos,U.96 Implantación de tejidos,U.98 Medicina aeronáutica,U.99 Medicina del trabajo,","37.380812406789","-6.0081236858227"
"","C11 - Hospitales Generales","0141000541","16115","HOSPITAL UNIVERSITARIO VIRGEN DE VALME","Andalucía","Sevilla","Sevilla","AVDA","DE BELLAVISTA","S/N","41014","HOSPITALVALME.SSPA@JUNTADEANDALUCIA.ES","955015186","955015160","","Servicios o Institutos de Salud de las comunidades autónomas","Publicos","02/03/1994","26/12/2018","Modificacion administrativa","U.10 Endocrinología,U.11 Nutrición y Dietética,U.13 Medicina interna,U.14 Nefrología,U.16 Neumología,U.17 Neurología,U.19 Oncología,U.20 Pediatría,U.21 Cirugía pediátrica,U.22 Cuidados intermedios neonatales,U.23 Cuidados intensivos neonatales,U.24 Reumatología,U.25 Obstetricia,U.26 Ginecología,U.27 Inseminación artificial,U.28 Fecundación in vitro,U.29 Banco de semen,U.30 Laboratorio de semen para capacitación espermática,U.31 Banco de embriones,U.32 Recuperación de oocitos,U.35 Anestesia y Reanimación,U.36 Tratamiento del dolor,U.37 Medicina intensiva,U.39 Angiología y Cirugía Vascular,U.40 Cirugía cardiaca,U.41 Hemodinámica,U.42 Cirugía torácica,U.43 Cirugía general y digestivo,U.49 Neurocirugía,U.50 Oftalmología,U.52 Otorrinolaringología,U.53 Urología,U.54 Litotricia renal,U.55 Cirugía ortopédica y Traumatología,U.57 Rehabilitación,U.59 Fisioterapia,U.6 Alergología,U.60 Terapia ocupacional,U.63 Cirugía mayor ambulatoria,U.65 Hospital de día,U.66 Atención sanitaria domiciliaria,U.67 Cuidados paliativos,U.68 Urgencias,U.69 Psiquiatría,U.7 Cardiología,U.70 Psicología clínica,U.71 Atención sanitaria a drogodependientes,U.72 Obtención de muestras,U.73 Análisis clínicos,U.74 Bioquímica clínica,U.75 Inmunología,U.76 Microbiología y Parasitología,U.77 Anatomía patológica,U.79 Hematología clínica,U.8 Dermatología,U.80 Laboratorio de hematología,U.82 Servicio de transfusión,U.83 Farmacia,U.84 Depósito de medicamentos,U.85 Farmacología clínica,U.86 Radioterapia,U.88 Radiodiagnóstico,U.89 Asistencia a lesionados y contaminados por elementos radiactivos y radiaciones ionizantes,U.9 Aparato digestivo,U.90 Medicina preventiva,U.93 Extracción de órganos,U.95 Obtención de tejidos,U.96 Implantación de tejidos,","37.319289808364","-5.9710399369478"
"","C11 - Hospitales Generales","0141000549","16118/75","HOSPITAL DUQUES DEL INFANTADO","Andalucía","Sevilla","Sevilla","CALLE","SOR GREGORIA DE SANTA TERESA","S/N","41012","","955016310","955016300","","Servicios o Institutos de Salud de las comunidades autónomas","Publicos","02/03/1994","22/12/2019","Autorizacion de modificacion","U.1 Medicina general/de familia,U.10 Endocrinología,U.101 Terapias no convencionales,U.11 Nutrición y Dietética,U.13 Medicina interna,U.14 Nefrología,U.15 Diálisis,U.16 Neumología,U.17 Neurología,U.18 Neurofisiología,U.19 Oncología,U.2 Enfermería,U.20 Pediatría,U.21 Cirugía pediátrica,U.22 Cuidados intermedios neonatales,U.23 Cuidados intensivos neonatales,U.24 Reumatología,U.25 Obstetricia,U.26 Ginecología,U.3 Enfermería obstétrico-ginecológica (matrona),U.33 Planificación familiar,U.35 Anestesia y Reanimación,U.36 Tratamiento del dolor,U.37 Medicina intensiva,U.38 Quemados,U.39 Angiología y Cirugía Vascular,U.40 Cirugía cardiaca,U.41 Hemodinámica,U.42 Cirugía torácica,U.43 Cirugía general y digestivo,U.44 Odontología/Estomatología,U.45 Cirugía maxilofacial,U.46 Cirugía plástica y reparadora,U.49 Neurocirugía,U.5 Vacunación,U.50 Oftalmología,U.51 Cirugía refractiva,U.52 Otorrinolaringología,U.53 Urología,U.54 Litotricia renal,U.55 Cirugía ortopédica y Traumatología,U.56 Lesionados medulares,U.57 Rehabilitación,U.59 Fisioterapia,U.6 Alergología,U.60 Terapia ocupacional,U.61 Logopedia,U.62 Foniatría,U.63 Cirugía mayor ambulatoria,U.64 Cirugía menor ambulatoria,U.65 Hospital de día,U.66 Atención sanitaria domiciliaria,U.67 Cuidados paliativos,U.68 Urgencias,U.69 Psiquiatría,U.7 Cardiología,U.70 Psicología clínica,U.71 Atención sanitaria a drogodependientes,U.72 Obtención de muestras,U.73 Análisis clínicos,U.74 Bioquímica clínica,U.75 Inmunología,U.76 Microbiología y Parasitología,U.77 Anatomía patológica,U.78 Genética,U.79 Hematología clínica,U.8 Dermatología,U.80 Laboratorio de hematología,U.82 Servicio de transfusión,U.83 Farmacia,U.84 Depósito de medicamentos,U.85 Farmacología clínica,U.86 Radioterapia,U.87 Medicina nuclear,U.88 Radiodiagnóstico,U.89 Asistencia a lesionados y contaminados por elementos radiactivos y radiaciones ionizantes,U.9 Aparato digestivo,U.90 Medicina preventiva,U.900 Otras unidades asistenciales,U.93 Extracción de órganos,U.94 Trasplante de órganos,U.95 Obtención de tejidos,U.96 Implantación de tejidos,U.97 Banco de tejidos,U.99 Medicina del trabajo,","37.363127878961","-5.9878134369263"
